Label,Prediction Accuracy,Image Name
red_candy,0.8314357995986938,candy_r3_157.png
red_candy,0.8380919098854065,candy_r3_158.png
red_candy,0.7750547528266907,candy_r3_159.png
red_candy,0.880281925201416,candy_r3_16.png
red_candy,0.7758557200431824,candy_r3_160.png
red_candy,0.7511350512504578,candy_r3_161.png
red_candy,0.8378196358680725,candy_r3_162.png
red_candy,0.8396584987640381,candy_r3_163.png
red_candy,0.8749898076057434,candy_r3_164.png
red_candy,0.9173081517219543,candy_r3_165.png
red_candy,0.9049658179283142,candy_r3_166.png
red_candy,0.9006158709526062,candy_r3_167.png
red_candy,0.8864127397537231,candy_r3_168.png
red_candy,0.9144678115844727,candy_r3_169.png
red_candy,0.8657574653625488,candy_r3_17.png
red_candy,0.9169743657112122,candy_r3_170.png
red_candy,0.9061089158058167,candy_r3_171.png
red_candy,0.8696120381355286,candy_r3_172.png
red_candy,0.8702067136764526,candy_r3_173.png
red_candy,0.8551279902458191,candy_r3_174.png
red_candy,0.891877293586731,candy_r3_175.png
red_candy,0.9065567255020142,candy_r3_176.png
red_candy,0.8855984210968018,candy_r3_177.png
red_candy,0.8921387195587158,candy_r3_178.png
red_candy,0.9490830302238464,candy_r3_179.png
red_candy,0.8890763521194458,candy_r3_18.png
red_candy,0.965873122215271,candy_r3_180.png
red_candy,0.9537465572357178,candy_r3_181.png
red_candy,0.8943988680839539,candy_r3_182.png
red_candy,0.8763769268989563,candy_r3_183.png
red_candy,0.9005271792411804,candy_r3_184.png
red_candy,0.8897991180419922,candy_r3_185.png
red_candy,0.935175359249115,candy_r3_186.png
red_candy,0.9284956455230713,candy_r3_187.png
red_candy,0.9199162721633911,candy_r3_188.png
red_candy,0.9308332800865173,candy_r3_189.png
red_candy,0.8442582488059998,candy_r3_19.png
red_candy,0.9508510828018188,candy_r3_190.png
red_candy,0.9476656317710876,candy_r3_191.png
red_candy,0.9402931332588196,candy_r3_192.png
red_candy,0.9424418210983276,candy_r3_193.png
red_candy,0.9386278390884399,candy_r3_194.png
red_candy,0.9317778944969177,candy_r3_195.png
red_candy,0.9291399121284485,candy_r3_196.png
red_candy,0.9141244888305664,candy_r3_197.png
red_candy,0.9213197231292725,candy_r3_198.png
red_candy,0.8956375122070312,candy_r3_199.png
red_candy,0.918824315071106,candy_r3_2.png
red_candy,0.8345719575881958,candy_r3_20.png
red_candy,0.9213965535163879,candy_r3_200.png
red_candy,0.9348104000091553,candy_r3_201.png
red_candy,0.9104380011558533,candy_r3_202.png
red_candy,0.9232922792434692,candy_r3_203.png
red_candy,0.9479038715362549,candy_r3_204.png
red_candy,0.9609110951423645,candy_r3_205.png
red_candy,0.9523276090621948,candy_r3_206.png
red_candy,0.9469599723815918,candy_r3_207.png
red_candy,0.9306854605674744,candy_r3_208.png
red_candy,0.934469997882843,candy_r3_209.png
red_candy,0.8824846744537354,candy_r3_21.png
red_candy,0.9416635036468506,candy_r3_210.png
red_candy,0.9514575004577637,candy_r3_211.png
red_candy,0.9519972801208496,candy_r3_212.png
red_candy,0.9479381442070007,candy_r3_213.png
red_candy,0.941853940486908,candy_r3_214.png
red_candy,0.951371967792511,candy_r3_215.png
red_candy,0.94806969165802,candy_r3_216.png
red_candy,0.9520263671875,candy_r3_217.png
red_candy,0.9493935704231262,candy_r3_218.png
red_candy,0.949600100517273,candy_r3_219.png
red_candy,0.8913759589195251,candy_r3_22.png
red_candy,0.9502394199371338,candy_r3_220.png
red_candy,0.9463595747947693,candy_r3_221.png
red_candy,0.9481205940246582,candy_r3_222.png
red_candy,0.9430788159370422,candy_r3_223.png
red_candy,0.9466250538825989,candy_r3_224.png
red_candy,0.9537984728813171,candy_r3_225.png
red_candy,0.9416890144348145,candy_r3_226.png
red_candy,0.937580406665802,candy_r3_227.png
red_candy,0.9439349174499512,candy_r3_228.png
red_candy,0.9232432842254639,candy_r3_229.png
red_candy,0.9000951647758484,candy_r3_23.png
red_candy,0.9155166149139404,candy_r3_230.png
red_candy,0.9166226387023926,candy_r3_231.png
red_candy,0.9254077076911926,candy_r3_232.png
red_candy,0.9305111169815063,candy_r3_233.png
red_candy,0.9430527687072754,candy_r3_234.png
red_candy,0.9252340793609619,candy_r3_235.png
red_candy,0.9285308718681335,candy_r3_236.png
red_candy,0.917236864566803,candy_r3_237.png
red_candy,0.9144991040229797,candy_r3_238.png
red_candy,0.9223054647445679,candy_r3_239.png
red_candy,0.9042358994483948,candy_r3_24.png
red_candy,0.9264854788780212,candy_r3_240.png
red_candy,0.9139508008956909,candy_r3_241.png
red_candy,0.920475423336029,candy_r3_242.png
red_candy,0.8917331099510193,candy_r3_243.png
red_candy,0.9057956337928772,candy_r3_244.png
red_candy,0.8942743539810181,candy_r3_245.png
red_candy,0.8867334127426147,candy_r3_246.png
red_candy,0.8641778230667114,candy_r3_247.png
red_candy,0.7978692054748535,candy_r3_248.png
red_candy,0.8166269659996033,candy_r3_249.png
red_candy,0.8868768215179443,candy_r3_25.png
red_candy,0.7588478922843933,candy_r3_250.png
red_candy,0.7087129354476929,candy_r3_251.png
red_candy,0.775404155254364,candy_r3_252.png
red_candy,0.7981135845184326,candy_r3_253.png
red_candy,0.8140624165534973,candy_r3_254.png
red_candy,0.8131256699562073,candy_r3_255.png
red_candy,0.8295032382011414,candy_r3_256.png
red_candy,0.8524585962295532,candy_r3_257.png
red_candy,0.8813896179199219,candy_r3_258.png
red_candy,0.9072035551071167,candy_r3_259.png
red_candy,0.8832250237464905,candy_r3_26.png
red_candy,0.9260596036911011,candy_r3_260.png
red_candy,0.9366731643676758,candy_r3_261.png
red_candy,0.9394552111625671,candy_r3_262.png
red_candy,0.9321975708007812,candy_r3_263.png
red_candy,0.9033209681510925,candy_r3_264.png
red_candy,0.8871258497238159,candy_r3_265.png
red_candy,0.8877525329589844,candy_r3_266.png
red_candy,0.8752569556236267,candy_r3_267.png
red_candy,0.8749536871910095,candy_r3_268.png
red_candy,0.8786428570747375,candy_r3_269.png
red_candy,0.833302915096283,candy_r3_27.png
red_candy,0.8561233282089233,candy_r3_270.png
red_candy,0.8699539303779602,candy_r3_271.png
red_candy,0.8978256583213806,candy_r3_272.png
red_candy,0.913929283618927,candy_r3_273.png
red_candy,0.9263582825660706,candy_r3_274.png
red_candy,0.9337552785873413,candy_r3_275.png
red_candy,0.9443541169166565,candy_r3_276.png
red_candy,0.9404214024543762,candy_r3_277.png
red_candy,0.9346225261688232,candy_r3_278.png
red_candy,0.9299308657646179,candy_r3_279.png
red_candy,0.8428974151611328,candy_r3_28.png
red_candy,0.9225676655769348,candy_r3_280.png
red_candy,0.8927456736564636,candy_r3_281.png
red_candy,0.8681716918945312,candy_r3_282.png
red_candy,0.858893096446991,candy_r3_283.png
red_candy,0.8441656231880188,candy_r3_284.png
red_candy,0.8076140284538269,candy_r3_285.png
red_candy,0.7991840243339539,candy_r3_286.png
red_candy,0.8482216000556946,candy_r3_287.png
red_candy,0.8606340885162354,candy_r3_288.png
red_candy,0.9026485085487366,candy_r3_289.png
red_candy,0.8643014430999756,candy_r3_29.png
red_candy,0.9094042181968689,candy_r3_290.png
red_candy,0.9199532866477966,candy_r3_291.png
red_candy,0.9229406714439392,candy_r3_292.png
red_candy,0.920340359210968,candy_r3_293.png
red_candy,0.9164751768112183,candy_r3_294.png
red_candy,0.9053582549095154,candy_r3_295.png
red_candy,0.8995258808135986,candy_r3_296.png
red_candy,0.8877027630805969,candy_r3_297.png
red_candy,0.8596430420875549,candy_r3_298.png
red_candy,0.8927028179168701,candy_r3_299.png
red_candy,0.8825398087501526,candy_r3_3.png
red_candy,0.877346932888031,candy_r3_30.png
red_candy,0.9204375147819519,candy_r3_300.png
red_candy,0.8982906341552734,candy_r3_301.png
red_candy,0.8911618590354919,candy_r3_302.png
red_candy,0.9023262858390808,candy_r3_303.png
red_candy,0.8866127133369446,candy_r3_304.png
red_candy,0.8533318638801575,candy_r3_305.png
red_candy,0.8425344228744507,candy_r3_306.png
red_candy,0.8446947932243347,candy_r3_307.png
red_candy,0.8614082336425781,candy_r3_308.png
red_candy,0.8461896777153015,candy_r3_309.png
red_candy,0.8562586903572083,candy_r3_31.png
red_candy,0.8558098673820496,candy_r3_310.png
red_candy,0.8607618808746338,candy_r3_311.png
red_candy,0.875312328338623,candy_r3_312.png
red_candy,0.86203932762146,candy_r3_313.png
red_candy,0.885392427444458,candy_r3_314.png
red_candy,0.8819416165351868,candy_r3_315.png
red_candy,0.9183712005615234,candy_r3_316.png
red_candy,0.9236514568328857,candy_r3_317.png
red_candy,0.9248153567314148,candy_r3_318.png
red_candy,0.9315130114555359,candy_r3_319.png
red_candy,0.8850109577178955,candy_r3_32.png
red_candy,0.9333740472793579,candy_r3_320.png
red_candy,0.9299130439758301,candy_r3_321.png
red_candy,0.9311664700508118,candy_r3_322.png
red_candy,0.9399418830871582,candy_r3_323.png
red_candy,0.9271650314331055,candy_r3_324.png
red_candy,0.9466841220855713,candy_r3_325.png
red_candy,0.9434902667999268,candy_r3_326.png
red_candy,0.9283514618873596,candy_r3_327.png
red_candy,0.9268758296966553,candy_r3_328.png
red_candy,0.9418687224388123,candy_r3_329.png
red_candy,0.8954547047615051,candy_r3_33.png
red_candy,0.9503254294395447,candy_r3_330.png
red_candy,0.9482117295265198,candy_r3_331.png
red_candy,0.9439093470573425,candy_r3_332.png
red_candy,0.9388273358345032,candy_r3_333.png
red_candy,0.9524219632148743,candy_r3_334.png
red_candy,0.9559820890426636,candy_r3_335.png
red_candy,0.956392765045166,candy_r3_336.png
red_candy,0.9505205154418945,candy_r3_337.png
red_candy,0.9464314579963684,candy_r3_338.png
red_candy,0.935375452041626,candy_r3_339.png
red_candy,0.914941668510437,candy_r3_34.png
red_candy,0.9364936351776123,candy_r3_340.png
red_candy,0.9194148778915405,candy_r3_341.png
red_candy,0.9081476330757141,candy_r3_342.png
red_candy,0.9295842051506042,candy_r3_343.png
red_candy,0.9270159602165222,candy_r3_344.png
red_candy,0.9160448908805847,candy_r3_345.png
red_candy,0.9226560592651367,candy_r3_346.png
red_candy,0.9291727542877197,candy_r3_347.png
red_candy,0.9256080389022827,candy_r3_348.png
red_candy,0.9324436187744141,candy_r3_349.png
red_candy,0.9233672618865967,candy_r3_35.png
red_candy,0.9272499680519104,candy_r3_350.png
red_candy,0.9369316697120667,candy_r3_351.png
red_candy,0.9304474592208862,candy_r3_352.png
red_candy,0.9026129841804504,candy_r3_353.png
red_candy,0.8793341517448425,candy_r3_354.png
red_candy,0.8466258645057678,candy_r3_355.png
red_candy,0.8466703295707703,candy_r3_356.png
red_candy,0.840794026851654,candy_r3_357.png
red_candy,0.9022356271743774,candy_r3_358.png
red_candy,0.9359109401702881,candy_r3_359.png
red_candy,0.919021725654602,candy_r3_36.png
red_candy,0.9217937588691711,candy_r3_37.png
red_candy,0.925106942653656,candy_r3_38.png
red_candy,0.9255708456039429,candy_r3_39.png
red_candy,0.8280693888664246,candy_r3_4.png
red_candy,0.9301483631134033,candy_r3_40.png
red_candy,0.935016393661499,candy_r3_41.png
red_candy,0.93905109167099,candy_r3_42.png
red_candy,0.9405689239501953,candy_r3_43.png
red_candy,0.9490519762039185,candy_r3_44.png
red_candy,0.9525523781776428,candy_r3_45.png
red_candy,0.9506993889808655,candy_r3_46.png
red_candy,0.9432902932167053,candy_r3_47.png
red_candy,0.9462957382202148,candy_r3_48.png
red_candy,0.9399852752685547,candy_r3_49.png
red_candy,0.8540537357330322,candy_r3_5.png
red_candy,0.9309871792793274,candy_r3_50.png
red_candy,0.9287248849868774,candy_r3_51.png
red_candy,0.9259929656982422,candy_r3_52.png
red_candy,0.9298794269561768,candy_r3_53.png
red_candy,0.9242023825645447,candy_r3_54.png
red_candy,0.9233588576316833,candy_r3_55.png
red_candy,0.913624107837677,candy_r3_56.png
red_candy,0.8968122005462646,candy_r3_57.png
red_candy,0.9055184721946716,candy_r3_58.png
red_candy,0.9176993370056152,candy_r3_59.png
red_candy,0.8494676947593689,candy_r3_6.png
red_candy,0.9259145259857178,candy_r3_60.png
red_candy,0.9152225852012634,candy_r3_61.png
red_candy,0.8983768224716187,candy_r3_62.png
red_candy,0.8952171206474304,candy_r3_63.png
red_candy,0.915559709072113,candy_r3_64.png
red_candy,0.9296687841415405,candy_r3_65.png
red_candy,0.9226371645927429,candy_r3_66.png
red_candy,0.8969259858131409,candy_r3_67.png
red_candy,0.8763262629508972,candy_r3_68.png
red_candy,0.8663187026977539,candy_r3_69.png
red_candy,0.8244182467460632,candy_r3_7.png
red_candy,0.8448459506034851,candy_r3_70.png
red_candy,0.8651055097579956,candy_r3_71.png
red_candy,0.8437410593032837,candy_r3_72.png
red_candy,0.8534210324287415,candy_r3_73.png
red_candy,0.8650929927825928,candy_r3_74.png
red_candy,0.8503707647323608,candy_r3_75.png
red_candy,0.8407080173492432,candy_r3_76.png
red_candy,0.8658174276351929,candy_r3_77.png
red_candy,0.885866641998291,candy_r3_78.png
red_candy,0.8812638521194458,candy_r3_79.png
red_candy,0.84562087059021,candy_r3_8.png
red_candy,0.9100283980369568,candy_r3_80.png
red_candy,0.8887472748756409,candy_r3_81.png
red_candy,0.8890601396560669,candy_r3_82.png
red_candy,0.9154620170593262,candy_r3_83.png
red_candy,0.9234094619750977,candy_r3_84.png
red_candy,0.9347578883171082,candy_r3_85.png
red_candy,0.9458639025688171,candy_r3_86.png
red_candy,0.9496601223945618,candy_r3_87.png
red_candy,0.9317711591720581,candy_r3_88.png
red_candy,0.886573314666748,candy_r3_89.png
red_candy,0.8672864437103271,candy_r3_9.png
red_candy,0.9093434810638428,candy_r3_90.png
red_candy,0.8995567560195923,candy_r3_91.png
red_candy,0.928708016872406,candy_r3_92.png
red_candy,0.9182199835777283,candy_r3_93.png
red_candy,0.9426757097244263,candy_r3_94.png
red_candy,0.9022119641304016,candy_r3_95.png
red_candy,0.8949552774429321,candy_r3_96.png
red_candy,0.8925683498382568,candy_r3_97.png
red_candy,0.877303421497345,candy_r3_98.png
red_candy,0.8691588044166565,candy_r3_99.png
yellow_candy,0.8872652649879456,candy_y3_0.png
yellow_candy,0.9189795255661011,candy_y3_1.png
yellow_candy,0.916083812713623,candy_y3_10.png
yellow_candy,0.9149904847145081,candy_y3_100.png
yellow_candy,0.9154853820800781,candy_y3_101.png
yellow_candy,0.907027542591095,candy_y3_102.png
yellow_candy,0.9085480570793152,candy_y3_103.png
yellow_candy,0.8973664045333862,candy_y3_104.png
yellow_candy,0.909008264541626,candy_y3_105.png
yellow_candy,0.9075525403022766,candy_y3_106.png
yellow_candy,0.9109829664230347,candy_y3_107.png
yellow_candy,0.9131023287773132,candy_y3_108.png
yellow_candy,0.9246145486831665,candy_y3_109.png
yellow_candy,0.93338942527771,candy_y3_11.png
yellow_candy,0.920337975025177,candy_y3_110.png
yellow_candy,0.9382045865058899,candy_y3_111.png
yellow_candy,0.908889651298523,candy_y3_112.png
yellow_candy,0.90523761510849,candy_y3_113.png
yellow_candy,0.9028792977333069,candy_y3_114.png
yellow_candy,0.8942230343818665,candy_y3_115.png
yellow_candy,0.9054393172264099,candy_y3_116.png
yellow_candy,0.9089619517326355,candy_y3_117.png
yellow_candy,0.9088224172592163,candy_y3_118.png
yellow_candy,0.907257080078125,candy_y3_119.png
yellow_candy,0.9304711818695068,candy_y3_12.png
yellow_candy,0.8905109763145447,candy_y3_120.png
yellow_candy,0.8948967456817627,candy_y3_121.png
yellow_candy,0.9011908769607544,candy_y3_122.png
yellow_candy,0.9042052030563354,candy_y3_123.png
yellow_candy,0.888903021812439,candy_y3_124.png
yellow_candy,0.8598799705505371,candy_y3_125.png
yellow_candy,0.8783762454986572,candy_y3_126.png
yellow_candy,0.8641757965087891,candy_y3_127.png
yellow_candy,0.8722463846206665,candy_y3_128.png
yellow_candy,0.8849533200263977,candy_y3_129.png
yellow_candy,0.9172835946083069,candy_y3_13.png
yellow_candy,0.8809717893600464,candy_y3_130.png
yellow_candy,0.8635382056236267,candy_y3_131.png
yellow_candy,0.8537755608558655,candy_y3_132.png
yellow_candy,0.8458675146102905,candy_y3_133.png
yellow_candy,0.8404939770698547,candy_y3_134.png
yellow_candy,0.8186278343200684,candy_y3_135.png
yellow_candy,0.8766615986824036,candy_y3_136.png
yellow_candy,0.8581879734992981,candy_y3_137.png
yellow_candy,0.8742398023605347,candy_y3_138.png
yellow_candy,0.8465918898582458,candy_y3_139.png
yellow_candy,0.907692551612854,candy_y3_14.png
yellow_candy,0.8356943726539612,candy_y3_140.png
yellow_candy,0.8148366212844849,candy_y3_141.png
yellow_candy,0.7810825109481812,candy_y3_142.png
yellow_candy,0.7452714443206787,candy_y3_143.png
yellow_candy,0.7809634208679199,candy_y3_144.png
yellow_candy,0.804137647151947,candy_y3_145.png
yellow_candy,0.8407009243965149,candy_y3_146.png
yellow_candy,0.7738382816314697,candy_y3_147.png
yellow_candy,0.8034955263137817,candy_y3_148.png
yellow_candy,0.7781893014907837,candy_y3_149.png
yellow_candy,0.8836320638656616,candy_y3_15.png
yellow_candy,0.7911990284919739,candy_y3_150.png
yellow_candy,0.7280451655387878,candy_y3_151.png
yellow_candy,0.7372335195541382,candy_y3_152.png
yellow_candy,0.791229248046875,candy_y3_153.png
yellow_candy,0.8083384037017822,candy_y3_154.png
yellow_candy,0.8313972353935242,candy_y3_155.png
yellow_candy,0.7539228200912476,candy_y3_156.png
yellow_candy,0.7930849194526672,candy_y3_157.png
yellow_candy,0.8113423585891724,candy_y3_158.png
yellow_candy,0.8577333092689514,candy_y3_159.png
yellow_candy,0.8969661593437195,candy_y3_16.png
yellow_candy,0.8808491826057434,candy_y3_160.png
yellow_candy,0.8959965109825134,candy_y3_161.png
yellow_candy,0.8978463411331177,candy_y3_162.png
yellow_candy,0.893006443977356,candy_y3_163.png
yellow_candy,0.89090496301651,candy_y3_164.png
yellow_candy,0.9097795486450195,candy_y3_165.png
yellow_candy,0.9157760143280029,candy_y3_166.png
yellow_candy,0.9142305254936218,candy_y3_167.png
yellow_candy,0.9138621091842651,candy_y3_168.png
yellow_candy,0.8964336514472961,candy_y3_169.png
yellow_candy,0.8788837790489197,candy_y3_17.png
yellow_candy,0.8928534984588623,candy_y3_170.png
yellow_candy,0.9005100131034851,candy_y3_171.png
yellow_candy,0.9113442897796631,candy_y3_172.png
yellow_candy,0.9010422825813293,candy_y3_173.png
yellow_candy,0.8971537351608276,candy_y3_174.png
yellow_candy,0.9137880206108093,candy_y3_175.png
yellow_candy,0.9206273555755615,candy_y3_176.png
yellow_candy,0.9255178570747375,candy_y3_177.png
yellow_candy,0.9255918264389038,candy_y3_178.png
yellow_candy,0.9414347410202026,candy_y3_179.png
yellow_candy,0.8872897028923035,candy_y3_18.png
yellow_candy,0.9416716694831848,candy_y3_180.png
yellow_candy,0.9364767074584961,candy_y3_181.png
yellow_candy,0.9277598857879639,candy_y3_182.png
yellow_candy,0.9225627779960632,candy_y3_183.png
yellow_candy,0.9235339760780334,candy_y3_184.png
yellow_candy,0.9215970039367676,candy_y3_185.png
yellow_candy,0.9199861884117126,candy_y3_186.png
yellow_candy,0.9197721481323242,candy_y3_187.png
yellow_candy,0.9209697842597961,candy_y3_188.png
yellow_candy,0.9063298106193542,candy_y3_189.png
yellow_candy,0.8984127044677734,candy_y3_19.png
yellow_candy,0.9171567559242249,candy_y3_190.png
yellow_candy,0.9209721088409424,candy_y3_191.png
yellow_candy,0.9127650260925293,candy_y3_192.png
yellow_candy,0.9114239811897278,candy_y3_193.png
yellow_candy,0.9137707948684692,candy_y3_194.png
yellow_candy,0.9139524102210999,candy_y3_195.png
yellow_candy,0.9178052544593811,candy_y3_196.png
yellow_candy,0.9162151217460632,candy_y3_197.png
yellow_candy,0.9088793992996216,candy_y3_198.png
yellow_candy,0.9035265445709229,candy_y3_199.png
yellow_candy,0.9076535105705261,candy_y3_2.png
yellow_candy,0.8753838539123535,candy_y3_20.png
yellow_candy,0.8895508050918579,candy_y3_200.png
yellow_candy,0.8790946006774902,candy_y3_201.png
yellow_candy,0.8392933011054993,candy_y3_202.png
yellow_candy,0.8580259084701538,candy_y3_203.png
yellow_candy,0.8570528626441956,candy_y3_204.png
yellow_candy,0.8394696116447449,candy_y3_205.png
yellow_candy,0.8752420544624329,candy_y3_206.png
yellow_candy,0.8776156306266785,candy_y3_207.png
yellow_candy,0.8869888186454773,candy_y3_208.png
yellow_candy,0.9220650792121887,candy_y3_209.png
yellow_candy,0.9002007246017456,candy_y3_21.png
yellow_candy,0.9008976221084595,candy_y3_210.png
yellow_candy,0.8979150652885437,candy_y3_211.png
yellow_candy,0.8970728516578674,candy_y3_212.png
yellow_candy,0.9064152836799622,candy_y3_213.png
yellow_candy,0.9132595062255859,candy_y3_214.png
yellow_candy,0.9173582196235657,candy_y3_215.png
yellow_candy,0.9268527626991272,candy_y3_216.png
yellow_candy,0.9199094176292419,candy_y3_217.png
yellow_candy,0.9252681732177734,candy_y3_218.png
yellow_candy,0.9280059933662415,candy_y3_219.png
yellow_candy,0.8697914481163025,candy_y3_22.png
yellow_candy,0.9209499359130859,candy_y3_220.png
yellow_candy,0.9232852458953857,candy_y3_221.png
yellow_candy,0.913852334022522,candy_y3_222.png
yellow_candy,0.9110219478607178,candy_y3_223.png
yellow_candy,0.9227520823478699,candy_y3_224.png
yellow_candy,0.9340652227401733,candy_y3_225.png
yellow_candy,0.9256370663642883,candy_y3_226.png
yellow_candy,0.9268791079521179,candy_y3_227.png
yellow_candy,0.9276207685470581,candy_y3_228.png
yellow_candy,0.9286748170852661,candy_y3_229.png
yellow_candy,0.8920260071754456,candy_y3_23.png
yellow_candy,0.9298259615898132,candy_y3_230.png
yellow_candy,0.9235160946846008,candy_y3_231.png
yellow_candy,0.9221165776252747,candy_y3_232.png
yellow_candy,0.9154376983642578,candy_y3_233.png
yellow_candy,0.9186775088310242,candy_y3_234.png
yellow_candy,0.9199899435043335,candy_y3_235.png
yellow_candy,0.9120705127716064,candy_y3_236.png
yellow_candy,0.9127641916275024,candy_y3_237.png
yellow_candy,0.9111875891685486,candy_y3_238.png
yellow_candy,0.9075343012809753,candy_y3_239.png
yellow_candy,0.888015866279602,candy_y3_24.png
yellow_candy,0.9140865802764893,candy_y3_240.png
yellow_candy,0.9190819263458252,candy_y3_241.png
yellow_candy,0.9021068811416626,candy_y3_242.png
yellow_candy,0.9065920114517212,candy_y3_243.png
yellow_candy,0.8984355926513672,candy_y3_244.png
yellow_candy,0.9060623645782471,candy_y3_245.png
yellow_candy,0.9002814292907715,candy_y3_246.png
yellow_candy,0.8897759318351746,candy_y3_247.png
yellow_candy,0.8893275856971741,candy_y3_248.png
yellow_candy,0.8839004039764404,candy_y3_249.png
yellow_candy,0.8813710808753967,candy_y3_25.png
yellow_candy,0.8911505937576294,candy_y3_250.png
yellow_candy,0.8994938731193542,candy_y3_251.png
yellow_candy,0.8656958341598511,candy_y3_252.png
yellow_candy,0.8909401893615723,candy_y3_253.png
yellow_candy,0.8517224788665771,candy_y3_254.png
yellow_candy,0.8565211296081543,candy_y3_255.png
yellow_candy,0.8320025205612183,candy_y3_256.png
yellow_candy,0.8382630348205566,candy_y3_257.png
yellow_candy,0.8595566153526306,candy_y3_258.png
yellow_candy,0.8509533405303955,candy_y3_259.png
yellow_candy,0.9042322039604187,candy_y3_26.png
yellow_candy,0.8494589328765869,candy_y3_260.png
yellow_candy,0.853734016418457,candy_y3_261.png
yellow_candy,0.8344139456748962,candy_y3_262.png
yellow_candy,0.8482986092567444,candy_y3_263.png
yellow_candy,0.8208675384521484,candy_y3_264.png
yellow_candy,0.8257319331169128,candy_y3_265.png
yellow_candy,0.8691573739051819,candy_y3_266.png
yellow_candy,0.8828517198562622,candy_y3_267.png
yellow_candy,0.8605220317840576,candy_y3_268.png
yellow_candy,0.8616056442260742,candy_y3_269.png
yellow_candy,0.908509373664856,candy_y3_27.png
yellow_candy,0.8647444844245911,candy_y3_270.png
yellow_candy,0.8566122055053711,candy_y3_271.png
yellow_candy,0.8779144883155823,candy_y3_272.png
yellow_candy,0.8680840730667114,candy_y3_273.png
yellow_candy,0.8679132461547852,candy_y3_274.png
yellow_candy,0.8603333234786987,candy_y3_275.png
yellow_candy,0.8697299361228943,candy_y3_276.png
yellow_candy,0.8748549818992615,candy_y3_277.png
yellow_candy,0.8873462080955505,candy_y3_278.png
yellow_candy,0.898047685623169,candy_y3_279.png
yellow_candy,0.9152478575706482,candy_y3_28.png
yellow_candy,0.9018433690071106,candy_y3_280.png
yellow_candy,0.8902348279953003,candy_y3_281.png
yellow_candy,0.9020968675613403,candy_y3_282.png
yellow_candy,0.8963971138000488,candy_y3_283.png
yellow_candy,0.8893012404441833,candy_y3_284.png
